Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,NST1p1,NST1p2,NST1p3,NST1p4,Desc
2333,Tb927.2.1140,151470.0,162650.0,131010.0,157290.0,127400.0,147980.0,140000.0,134170.0,"retrotransposon hot spot protein 3 (RHS3), interrupted"
2334,Tb927.2.1170,56721.0,54817.0,57731.0,67207.0,46981.0,41588.0,49078.0,44123.0,"retrotransposon hot spot protein 5 (RHS5), putative"
2335,Tb927.2.1180,174290.0,246890.0,188130.0,240700.0,163630.0,132670.0,134910.0,137560.0,"retrotransposon hot spot protein 3 (RHS3), putative"
2336,Tb927.2.1210,78493.0,82519.0,80352.0,77557.0,74173.0,76997.0,60446.0,57406.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2337,Tb927.2.1330,101060.0,104780.0,92171.0,105740.0,84137.0,88488.0,72184.0,77497.0,"retrotransposon hot spot protein 6 (RHS6), degenerate"
2338,Tb927.2.1680,2159500.0,2278500.0,1878000.0,2137000.0,1957600.0,1908900.0,1721900.0,1619700.0,"peptidyl-prolyl cis-trans isomerase, putative"
2339,Tb927.2.1600,4117.5,2829.9,1290.8,3184.0,1678.3,2951.8,2330.5,2834.1,"invariant surface glycoprotein, putative"
2340,Tb927.2.170,145570.0,139260.0,139210.0,140990.0,113530.0,123030.0,110620.0,117540.0,"leucine-rich repeat protein 1 (LRRP1), putative"
2341,Tb927.2.1700,1129000.0,1237900.0,1120800.0,1195400.0,840020.0,826320.0,772230.0,805870.0,Enriched in surface-labeled proteome protein 10
2342,Tb927.2.1720,72861.0,88001.0,80437.0,73655.0,72003.0,74212.0,76108.0,74159.0,"hypothetical protein, conserved"
2343,Tb927.2.1800,180840.0,171770.0,154020.0,171480.0,180960.0,147680.0,149070.0,154280.0,"DNA polymerase delta catalytic subunit, putative"
2344,Tb927.2.1810,1404400.0,1568900.0,1456500.0,1515700.0,1187000.0,1180600.0,1158400.0,1107900.0,chromatin-remodeling complex atpase chain iswi
2345,Tb927.2.1820,35674.0,47983.0,34027.0,42054.0,36846.0,40523.0,30993.0,31538.0,"CAMK/CAMKL family protein kinase, putative"
2346,Tb927.2.1850,278130.0,298720.0,272070.0,280550.0,246780.0,247050.0,244420.0,233080.0,"Tetratricopeptide repeat, putative"
2347,Tb927.2.1860,240920.0,264990.0,239630.0,243110.0,185230.0,183350.0,177360.0,185430.0,RNA editing mediator complex protein 2
2348,Tb927.2.1890,414830.0,481400.0,462740.0,478450.0,377180.0,410410.0,401950.0,380320.0,E2-like ubiquitin-conjugation enzyme
2349,Tb927.2.1920,368420.0,401920.0,396560.0,422360.0,316750.0,326500.0,350910.0,364500.0,"expression site-associated gene 5 (ESAG5) protein, putative"
2350,Tb927.2.2020,14375.0,14703.0,11646.0,16481.0,6982.5,7076.5,7462.9,10019.0,"expression site-associated gene 3 (ESAG3) protein, putative"
2351,Tb927.2.2060,92109.0,102690.0,96536.0,93350.0,82044.0,69634.0,64845.0,67348.0,"variant surface glycoprotein (VSG)-related, putative"
2352,Tb927.2.2090,280610.0,317850.0,293710.0,304900.0,252910.0,254240.0,241590.0,277620.0,SUMO-interacting motif-containing protein
2353,Tb927.2.2120,1274500.0,1512100.0,1341100.0,1440400.0,1217300.0,1218700.0,1069100.0,1126000.0,"Serine/threonine-protein kinase NEK22, putative"
2354,Tb927.2.2130,433850.0,476070.0,457610.0,442530.0,362300.0,343280.0,368800.0,381560.0,"small GTP-binding protein RAB6, putative"
2355,Tb927.2.2160,2837600.0,2827900.0,2706100.0,2785700.0,2170100.0,2363100.0,2163000.0,2111100.0,"paraflagellar rod component, putative"
2356,Tb927.2.2190,65979.0,78762.0,74785.0,77836.0,71305.0,84982.0,74716.0,78982.0,histone deacetylase 3
2357,Tb927.2.2200,50628.0,54462.0,53672.0,53018.0,54011.0,61683.0,65587.0,59880.0,"hypothetical protein, conserved"
2358,Tb927.2.2230,485960.0,594050.0,589870.0,577690.0,468980.0,527640.0,534110.0,480570.0,"hypothetical protein, conserved"
2359,Tb927.2.2260,72535.0,74987.0,69275.0,67650.0,58922.0,61568.0,61826.0,58278.0,"phosphatidylinositol kinase related protein, putative"
2360,Tb927.2.2270,16613.0,10673.0,12250.0,12794.0,11190.0,8891.3,10582.0,14493.0,"hypothetical protein, conserved"
2361,Tb927.2.2340,17458.0,17471.0,15558.0,13767.0,13350.0,12766.0,19637.0,17570.0,"Glycerophosphoryl diester phosphodiesterase family, putative"
2362,Tb927.2.2360,1857.7,12525.0,11522.0,13239.0,172200.0,16701.0,320150.0,368120.0,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative"
2363,Tb927.2.2370,115250.0,114950.0,108080.0,124940.0,95409.0,96282.0,109610.0,100370.0,"Vps51/Vps67, putative"
2364,Tb927.2.2390,574590.0,680790.0,536130.0,636150.0,552610.0,546810.0,590210.0,562000.0,"hypothetical protein, conserved"
2365,Tb927.2.2430,121890.0,175630.0,149700.0,147890.0,125040.0,120090.0,131410.0,119390.0,"casein kinase II, alpha chain"
2366,Tb927.2.2440,4138400.0,4676400.0,4171200.0,4653700.0,3628900.0,3647700.0,3498000.0,3505500.0,proteasome regulatory non-ATPase subunit 6
2367,Tb927.2.2450,72936.0,95136.0,76424.0,66315.0,66962.0,69382.0,62893.0,73926.0,"ribosomal RNA methyltransferase, putative"
2368,Tb927.2.2460,140390.0,132410.0,127960.0,155550.0,108690.0,132320.0,107720.0,121010.0,"ubiquitin-conjugating enzyme E2, putative"
2369,Tb927.2.2470,103880.0,81092.0,68523.0,78338.0,56815.0,62705.0,60178.0,59804.0,Kinetoplastid RNA editing protein 1
2370,Tb927.2.2490,220630.0,255020.0,245910.0,221380.0,177200.0,192270.0,161200.0,189740.0,hypothetical protein
2371,Tb927.2.2520,1907400.0,2218300.0,1706400.0,1948600.0,1541500.0,1579700.0,1468400.0,1530500.0,Mitochondrial outer membrane protein porin 2
2372,Tb927.2.2540,34608.0,46117.0,31301.0,40500.0,36818.0,38439.0,40228.0,36976.0,"Ribosome biogenesis protein SLX9, putative"
2373,Tb927.2.2580,7604.6,10831.0,10697.0,11028.0,9148.5,10960.0,9305.3,10109.0,"hypothetical protein, conserved"
2374,Tb927.2.2670,22675.0,17669.0,18466.0,36793.0,20751.0,17846.0,10498.0,18450.0,histone H4 variant
2375,Tb927.2.270,77864.0,70102.0,69094.0,56519.0,52950.0,43580.0,79712.0,65773.0,"retrotransposon hot spot protein 3 (RHS3), frameshift"
2376,Tb927.2.2770,514900.0,480540.0,492030.0,564550.0,519860.0,506410.0,475040.0,483060.0,"hypothetical protein, conserved"
2377,Tb927.2.280,69877.0,69552.0,52672.0,65588.0,50102.0,37754.0,44686.0,56304.0,"retrotransposon hot spot protein 2 (RHS2), putative"
2378,Tb927.2.2830,60622.0,61925.0,58801.0,86331.0,54239.0,49216.0,50327.0,39239.0,"hypothetical protein, conserved"
2379,Tb927.2.2860,164990.0,219110.0,176110.0,202050.0,176460.0,185260.0,156100.0,155070.0,"hypothetical protein, conserved"
2380,Tb927.2.2880,34467.0,49945.0,42401.0,45293.0,38316.0,36178.0,28959.0,43329.0,"TPR repeat/Tetratricopeptide repeat, putative"
2381,Tb927.2.2950,130100.0,137130.0,121340.0,133510.0,121030.0,131500.0,109830.0,115570.0,"Nop14-like family, putative"
2382,Tb927.2.2970,467400.0,546870.0,531440.0,465990.0,432360.0,445020.0,376370.0,372870.0,mitochondrial carrier protein
2383,Tb927.2.2990,192530.0,188830.0,187570.0,206360.0,158480.0,111530.0,138430.0,115310.0,"hypothetical protein, conserved"
2384,Tb927.2.3000,123640.0,139990.0,127280.0,127230.0,131600.0,124810.0,131760.0,138030.0,"hypothetical protein, conserved"
2385,Tb927.2.3020,365380.0,401610.0,375200.0,361470.0,305160.0,314210.0,290070.0,297880.0,Component of motile flagella 76
2386,Tb927.2.3030,3035500.0,3626900.0,2991000.0,3267700.0,2376200.0,2378300.0,2450700.0,2315200.0,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative"
2387,Tb927.2.3080,721580.0,724200.0,648020.0,696530.0,683720.0,727290.0,645230.0,661760.0,cytochrome b5-dependent oleate desaturase
2388,Tb927.2.3160,0.0,2696.4,2242.3,2841.3,0.0,2921.0,0.0,0.0,"Gar1/Naf1 RNA binding region, putative"
2389,Tb927.2.3180,1249400.0,1367600.0,1184300.0,1272000.0,1029100.0,1014500.0,1031800.0,995760.0,kinetoplast polyadenylation/uridylation factor 1
2390,Tb927.2.3310,938100.0,992720.0,768950.0,1041400.0,660120.0,769570.0,757740.0,744420.0,65 kDa invariant surface glycoprotein
2391,Tb927.2.3320,858970.0,1032100.0,809740.0,868590.0,652430.0,689460.0,758990.0,682320.0,65 kDa invariant surface glycoprotein
2392,Tb927.2.3340,96096.0,109530.0,104750.0,111420.0,57469.0,63248.0,66160.0,63320.0,hypothetical protein
2393,Tb927.2.3370,245040.0,295090.0,259890.0,277220.0,204320.0,186730.0,204210.0,205370.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
2394,Tb927.2.340,3658600.0,4102900.0,3796500.0,4026800.0,3150900.0,3343400.0,3229900.0,3161100.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2395,Tb927.2.3440,76876.0,56469.0,59714.0,59317.0,54212.0,49744.0,34303.0,42689.0,"cysteine peptidase, Clan CA, family C51, putative"
2396,Tb927.2.3480,5701.7,7798.5,6367.8,7861.0,4591.9,6527.9,5108.7,4780.0,"transcription elongation factor s-II, putative"
2397,Tb927.2.3580,1912000.0,2326700.0,2145500.0,2095400.0,1882600.0,1827900.0,1742600.0,1715600.0,"transcription elongation factor s-II, putative"
2398,Tb927.2.3610,100860.0,124090.0,101940.0,113860.0,73283.0,65526.0,64273.0,68170.0,"Mitochondrial ATP synthase subunit, putative"
2399,Tb927.2.3620,270420.0,288920.0,238270.0,260900.0,209160.0,206310.0,178880.0,216130.0,"GTP-binding elongation factor Tu family, putative"
2400,Tb927.2.3660,172400.0,217460.0,184800.0,218870.0,161900.0,184580.0,194070.0,190580.0,"paraflagellar rod component, putative"
2401,Tb927.2.370,42243.0,57887.0,45213.0,45735.0,24451.0,19047.0,18631.0,22648.0,"retrotransposon hot spot protein 1 (RHS1), putative"
2402,Tb927.2.3720,62765.0,73640.0,56166.0,60266.0,87798.0,79779.0,81952.0,77373.0,"ubiquitin-conjugating enzyme, putative"
2403,Tb927.2.3730,77575.0,89342.0,67303.0,80011.0,60539.0,70003.0,59085.0,52690.0,"hypothetical protein, conserved"
2404,Tb927.2.3780,1840500.0,2150900.0,1931700.0,2032000.0,1824500.0,1888600.0,1879000.0,1748600.0,"translation initiation factor IF-2, putative"
2405,Tb927.2.380,4310500.0,4999500.0,3888400.0,4163800.0,3468100.0,3469100.0,3171700.0,3224700.0,"retrotransposon hot spot protein 2 (RHS2), putative"
2406,Tb927.2.3800,964960.0,1017700.0,877170.0,990680.0,763160.0,763010.0,785000.0,737230.0,guide RNA associated protein 1
2407,Tb927.2.3880,687440.0,760680.0,630560.0,744720.0,525530.0,571870.0,571240.0,474570.0,heterogeneous nuclear ribonucleoproteins F/H homologue
2408,Tb927.2.3930,85120.0,82677.0,66931.0,82954.0,63017.0,75660.0,65675.0,70220.0,dna replication licensing factor mcm3
2409,Tb927.2.3960,84270.0,79745.0,104910.0,101940.0,63167.0,49667.0,67464.0,55015.0,"chaperone protein DnaJ, putative"
2410,Tb927.2.3990,197470.0,190650.0,181000.0,178230.0,144010.0,147010.0,154170.0,145300.0,"GRIP-related Arf-binding domain containing protein, putative"
2411,Tb927.2.400,212650.0,245580.0,206940.0,255550.0,248500.0,203080.0,248470.0,226850.0,"retrotransposon hot spot protein 2 (RHS2), putative"
2412,Tb927.2.4050,154980.0,169990.0,163700.0,156210.0,139850.0,157160.0,155630.0,149560.0,"hypothetical protein, conserved"
2413,Tb927.2.4060,1666000.0,1839100.0,1616200.0,1841000.0,1462300.0,1518700.0,1413300.0,1302000.0,Dynein intermediate chain 138
2414,Tb927.2.4090,892010.0,1081400.0,925840.0,946610.0,855790.0,855960.0,818750.0,751690.0,"signal recognition particle receptor beta subunit, putative"
2415,Tb927.2.4110,400920.0,468200.0,338130.0,450910.0,322880.0,283480.0,304360.0,330460.0,Mitochondrial-processing peptidase subunit alpha
2416,Tb927.2.4130,862930.0,909280.0,760580.0,802350.0,803020.0,791050.0,744120.0,777380.0,"enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative"
2417,Tb927.2.4160,19431.0,19222.0,17662.0,20044.0,12520.0,14254.0,14586.0,15526.0,"hypothetical protein, conserved"
2418,Tb927.2.4210,10796000.0,12620000.0,11077000.0,12133000.0,10876000.0,10795000.0,10509000.0,9720900.0,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal"
2419,Tb927.2.4230,2211900.0,2537200.0,2032700.0,2449400.0,2034500.0,2133000.0,1891800.0,2009100.0,"NUP-1 protein, putative"
2420,Tb927.2.4280,139290.0,153810.0,126050.0,140060.0,116230.0,111120.0,101930.0,105850.0,"kinetoplastid-specific dual specificity phosphatase, putative"
2421,Tb927.2.4330,2587600.0,3033700.0,2628900.0,2188400.0,2363600.0,2411800.0,2268300.0,2209500.0,"paraflagellar rod protein 5, putative"
2422,Tb927.2.4370,2703400.0,3134600.0,2710800.0,2884500.0,2373300.0,2672300.0,2279900.0,2394400.0,trypanothione synthetase
2423,Tb927.2.4380,5250.1,7302.8,6290.4,7534.8,4113.4,6058.7,5527.8,3321.6,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
2424,Tb927.2.4390,364200.0,431650.0,382730.0,398640.0,378830.0,384480.0,342520.0,373760.0,double-strand break repair protein MRE11
2425,Tb927.2.4400,25518.0,27641.0,25624.0,22537.0,13419.0,19619.0,20318.0,20484.0,"SSU ribosomal protein, mitochondrial, putative"
2426,Tb927.2.4410,2314.0,1892.3,0.0,1607.1,0.0,1487.6,2264.5,0.0,"Eukaryotic protein of unknown function (DUF846), putative"
2427,Tb927.2.4445,23718.0,25954.0,12859.0,24356.0,27189.0,11726.0,15122.0,27900.0,"hypothetical protein, conserved"
2428,Tb927.2.450,496530.0,551980.0,537500.0,563670.0,460230.0,460510.0,452110.0,528280.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2429,Tb927.2.4510,80835.0,88793.0,82496.0,101760.0,63602.0,66094.0,60433.0,70403.0,cdc2-related kinase 9
2430,Tb927.2.4520,936790.0,1068600.0,978630.0,1026800.0,891280.0,913650.0,890210.0,873570.0,"hypothetical protein, conserved"
2431,Tb927.2.4530,25458.0,34880.0,26130.0,34831.0,29640.0,33841.0,30429.0,33598.0,"hypothetical protein, conserved"
2432,Tb927.2.4540,897640.0,962940.0,841650.0,1001800.0,877350.0,883810.0,851790.0,835950.0,"Small nuclear ribonucleoprotein-associated protein B (snRNP-B) (Sm protein B) (Sm-B) (SmB), putative"
2433,Tb927.2.4550,523720.0,663820.0,566860.0,530940.0,510500.0,503750.0,486890.0,495650.0,2-O-ribose RNA methyltransferase SPB1 homolog
2434,Tb927.2.4560,26716.0,31454.0,25009.0,25415.0,20856.0,25739.0,22084.0,28651.0,"Rab-GTPase-TBC domain containing protein, putative"
2435,Tb927.2.4580,515230.0,616300.0,457370.0,510050.0,444960.0,472490.0,478630.0,399070.0,UNC119
2436,Tb927.2.4590,3028300.0,3299400.0,2948800.0,3140500.0,2841700.0,2768700.0,2589300.0,2591800.0,"branched-chain amino acid aminotransferase, putative"
2437,Tb927.2.4650,88276.0,107350.0,80175.0,102240.0,64168.0,103490.0,64872.0,64298.0,"hypothetical protein, conserved"
2438,Tb927.2.470,1848700.0,2317000.0,1917700.0,2074600.0,1529400.0,1616800.0,1614700.0,1374200.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2439,Tb927.2.4710,2056700.0,2327300.0,2026900.0,2262700.0,1838200.0,1858600.0,1755400.0,1776200.0,"RNA-binding protein, putative"
2440,Tb927.2.4720,86861.0,96480.0,99946.0,100280.0,87014.0,82498.0,79554.0,61596.0,"dolichyl-P-Man:GDP-Man7GlcNAc2-PP-dolichyl alpha-1,6-mannosyltransferase, putative"
2441,Tb927.2.4900,74027.0,67030.0,61359.0,72179.0,57402.0,62025.0,60096.0,57664.0,"hypothetical protein, conserved"
2442,Tb927.2.4780,927530.0,1159000.0,982010.0,1093100.0,744970.0,684900.0,651370.0,806530.0,"hypothetical protein, conserved"
2443,Tb927.2.4795,24469.0,27714.0,23657.0,24773.0,18535.0,20548.0,19494.0,20863.0,hypothetical protein
2444,Tb927.2.4810,1020600.0,1150200.0,1061500.0,1092700.0,923770.0,966880.0,906070.0,920690.0,Component of motile flagella 5
2445,Tb927.2.4830,152510.0,202720.0,178090.0,184970.0,163780.0,158680.0,145070.0,146520.0,"TFIIF-stimulated CTD phosphatase, putative"
2446,Tb927.2.4850,1055100.0,1341500.0,1121900.0,1208300.0,1157500.0,1207800.0,1164800.0,1218000.0,"Phosducin, putative"
2447,Tb927.2.4870,142220.0,165920.0,152820.0,159820.0,131740.0,130070.0,113470.0,122680.0,"kinetoplastid-specific dual specificity phosphatase, putative"
2448,Tb927.2.4930,471900.0,535100.0,507770.0,535500.0,403000.0,412550.0,450050.0,378830.0,"esterase, putative"
2449,Tb927.2.4970,32661.0,30333.0,34441.0,32260.0,26528.0,35261.0,33846.0,32273.0,"UV radiation resistance protein and autophagy-related subunit 14, putative"
2450,Tb927.2.4980,142990.0,156650.0,149670.0,150150.0,134050.0,148780.0,131930.0,126300.0,"EMG1/NEP1 methyltransferase, putative"
2451,Tb927.2.4990,129880.0,133040.0,129180.0,129000.0,121490.0,106580.0,110070.0,108890.0,"hypothetical protein, conserved"
2452,Tb927.2.5010,241220.0,256100.0,227720.0,260330.0,247460.0,260640.0,265450.0,232620.0,"Meiotic cell cortex C-terminal pleckstrin homology, putative"
2453,Tb927.2.5020,3894.7,7332.2,3325.9,5121.4,2126.7,2326.7,2331.3,5748.0,"acyl-CoA oxidase, putative"
2454,Tb927.2.5030,227650.0,266750.0,233660.0,215520.0,198490.0,190800.0,181090.0,231170.0,"transcription elongation factor SPT5, putative"
2455,Tb927.2.5050,63518.0,73725.0,69930.0,69489.0,52025.0,47781.0,47797.0,51921.0,"protein phosphatase 2C, putative"
2456,Tb927.2.5060,4251200.0,4222600.0,4029300.0,3934500.0,3586800.0,3677700.0,3694200.0,3419100.0,"GTP binding protein, putative"
2457,Tb927.2.510,344360.0,390110.0,337540.0,401000.0,279710.0,312370.0,299840.0,268540.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2458,Tb927.2.5130,289780.0,337980.0,310020.0,314390.0,322960.0,276460.0,246250.0,251350.0,"hypothetical protein, conserved"
2459,Tb927.2.5150,753740.0,843320.0,721070.0,763460.0,735810.0,742450.0,709110.0,726790.0,"TPR-repeat protein, putative"
2460,Tb927.2.5160,4160600.0,4582600.0,4040700.0,4299000.0,3892200.0,3837600.0,3933100.0,3730300.0,Chaperone protein DnaJ 2
2461,Tb927.2.5200,74034.0,82655.0,63029.0,70789.0,59821.0,74102.0,64315.0,58513.0,"hypothetical protein, conserved"
2462,Tb927.2.5220,315630.0,454600.0,394530.0,390660.0,269360.0,270790.0,210560.0,237120.0,"hypothetical protein, conserved"
2463,Tb927.2.5230,109810.0,114230.0,105570.0,101030.0,116470.0,112870.0,105540.0,109860.0,"CAMK family pseudokinase, putative"
2464,Tb927.2.5240,753160.0,741320.0,692800.0,747850.0,593490.0,583810.0,593730.0,565970.0,pre-mRNA splicing factor 19
2465,Tb927.2.5250,6896.9,7763.9,7535.6,6556.9,5896.2,6379.1,5939.0,7559.6,"tubulin-tyrosine ligase, putative"
2466,Tb927.2.5270,4909700.0,5439500.0,4947900.0,5114600.0,4333300.0,4311500.0,4453300.0,4206400.0,"dynein heavy chain, putative"
2467,Tb927.2.5280,222320.0,245920.0,212850.0,225220.0,173370.0,162870.0,165200.0,152570.0,Enriched in surface-labeled proteome protein 1
2468,Tb927.2.5610,45446.0,36846.0,38857.0,37231.0,26898.0,27784.0,28135.0,32305.0,Present in the outer mitochondrial membrane proteome 22B
2469,Tb927.2.560,4727200.0,5276700.0,4660100.0,4513000.0,4173900.0,4144900.0,4067200.0,3630900.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2470,Tb927.2.5660,6542300.0,7250100.0,6564800.0,6929600.0,5962600.0,5819000.0,5774000.0,5804200.0,"adenylate kinase, putative"
2471,Tb927.2.5760,603070.0,631600.0,586280.0,596110.0,535230.0,525810.0,553880.0,518460.0,Flagellar Member 8
2472,Tb927.2.5800,161630.0,176600.0,166990.0,182430.0,210220.0,173730.0,127910.0,192470.0,"sedoheptulose-1,7-bisphosphatase"
2473,Tb927.2.5810,1554200.0,1817900.0,1566300.0,1697400.0,1464800.0,1476000.0,1426600.0,1449600.0,"Holliday-junction resolvase-like of SPT6/SH2 domain containing protein, putative"
2474,Tb927.2.5820,80429.0,84923.0,86962.0,75692.0,95024.0,90249.0,68559.0,83704.0,"hypothetical protein, conserved"
2475,Tb927.2.5850,271820.0,343340.0,260690.0,300600.0,313580.0,281690.0,250900.0,270860.0,small nuclear ribonucleoprotein SmD2
2476,Tb927.2.5890,930.25,1147.6,1169.8,874.84,860.85,1736.3,0.0,1063.8,"hypothetical protein, conserved"
2477,Tb927.2.5900,24089.0,25787.0,18547.0,22169.0,24626.0,22992.0,20596.0,27124.0,"hypothetical protein, conserved"
2478,Tb927.2.5950,272170.0,370540.0,231800.0,320640.0,256940.0,348100.0,243190.0,261820.0,"hypothetical protein, conserved"
2479,Tb927.2.5970,51717.0,42256.0,48429.0,46548.0,33736.0,32464.0,36567.0,34161.0,"hypothetical protein, conserved"
2480,Tb927.2.5980,6343300.0,6900900.0,5938000.0,6420400.0,5689800.0,6110300.0,5553200.0,5558800.0,"chaperone protein ClpB1, putative"
2481,Tb927.2.6000,1179500.0,1259700.0,1091700.0,1016000.0,956100.0,940010.0,941760.0,899350.0,glycosylphosphatidylinositol-specific phospholipase C
2482,Tb927.2.6050,1560100.0,1718600.0,1556200.0,1634000.0,1441000.0,1443700.0,1349100.0,1418100.0,beta prime COP protein
2483,Tb927.2.6070,70890.0,79431.0,76393.0,84793.0,57054.0,64836.0,60040.0,66241.0,mitochondrial RNA binding complex 1 subunit
2484,Tb927.2.6080,43047.0,59872.0,43367.0,61035.0,47520.0,51502.0,36585.0,47352.0,"hypothetical protein, conserved"
2485,Tb927.2.6100,127860.0,134230.0,130500.0,133750.0,137220.0,117330.0,112700.0,119990.0,"hypothetical protein, conserved"
2486,Tb927.2.6150,25166.0,22688.0,23524.0,26455.0,29283.0,20728.0,22934.0,26096.0,adenosine transporter 2
